Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,85420.1908556082
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,93942.6057474311
Ireland,IRL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.8962959053593
Ireland,IRL,Gini index,SI.POV.GINI,29.2
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.965446054935455
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.1886825561523
Ireland,IRL,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,59.7677300126116
Ireland,IRL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,45.0517198671275
Ireland,IRL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,6.2
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,44846.7915954816
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40219.2685206562
Israel,ISR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.297301906825
Israel,ISR,Gini index,SI.POV.GINI,..
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.88781064748764
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.5094337463379
Israel,ISR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,46.0370836548516
Israel,ISR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,31.9932752083201
Israel,ISR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,31918.6934933773
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,43144.4064185475
Italy,ITA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.6676632832635
Italy,ITA,Gini index,SI.POV.GINI,35.2
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.39929535984993
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.0188674926758
Italy,ITA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,54.8744730200872
Italy,ITA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,33.1196788138652
Italy,ITA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,15.6
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,52162.5701150397
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,59822.954267638
Netherlands,NLD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,26.0553902552321
Netherlands,NLD,Gini index,SI.POV.GINI,26
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.830863893032074
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.5849075317383
Netherlands,NLD,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,49.8969815596992
Netherlands,NLD,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,30.5003416214582
Netherlands,NLD,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,8
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,7677.36914105517
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20510.8253051907
Montenegro,MNE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.6016979167005
Montenegro,MNE,Gini index,SI.POV.GINI,..
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0612264648079872
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,46.2264137268066
Montenegro,MNE,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..
Montenegro,MNE,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..
Montenegro,MNE,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,5965.45023195365
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17324.8562415516
North Macedonia,MKD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.7387789622357
North Macedonia,MKD,Gini index,SI.POV.GINI,..
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.112023413181305
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,50.9433975219727
North Macedonia,MKD,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,26.9101839793178
North Macedonia,MKD,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,15.4962541718594
North Macedonia,MKD,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,68340.0181033702
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,65130.1721871608
Norway,NOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,26.1340574738378
Norway,NOR,Gini index,SI.POV.GINI,..
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.22151875495911
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.3396224975586
Norway,NOR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,40.2585310488722
Norway,NOR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,19.1779349499054
Norway,NOR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,15816.8204022734
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,35315.7172595773
Poland,POL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.0535284676379
Poland,POL,Gini index,SI.POV.GINI,..
Poland,POL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.49156528711319
Poland,POL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,62.2641525268555
Poland,POL,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,26.4850431011273
Poland,POL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,13.2055462537648
Poland,POL,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22242.4064179716
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34955.7054882649
Portugal,PRT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.9709193388139
Portugal,PRT,Gini index,SI.POV.GINI,34.7
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.00865364074707
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,83.4905624389648
Portugal,PRT,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,41.2114489003456
Portugal,PRT,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,23.6050642673985
Portugal,PRT,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,12.3
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,7733.80349392648
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19557.5763659048
Serbia,SRB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,17.4809198248407
Serbia,SRB,Gini index,SI.POV.GINI,35
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.170778825879097
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.9811325073242
Serbia,SRB,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,25.3198288979348
Serbia,SRB,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,14.2804672217094
Serbia,SRB,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14.6
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,19551.6211601931
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,32922.0747645603
Slovak Republic,SVK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.9462794240482
Slovak Republic,SVK,Gini index,SI.POV.GINI,..
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.633921086788177
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.4528274536133
Slovak Republic,SVK,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,37.5208984071419
Slovak Republic,SVK,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,18.8151716640949
Slovak Republic,SVK,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,25545.2410027132
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40871.8252600524
Slovenia,SVN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.6268450538335
Slovenia,SVN,Gini index,SI.POV.GINI,24
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.701404273509979
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,69.8113174438477
Slovenia,SVN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,26.1953085954504
Slovenia,SVN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,11.5276148055687
Slovenia,SVN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,5.4
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,26959.6754367322
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37988.0295324103
Spain,ESP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.0347427389715
Spain,ESP,Gini index,SI.POV.GINI,34.9
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.411397874355316
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.9622650146484
Spain,ESP,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,40.9669261469159
Spain,ESP,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,17.9239819160983
Spain,ESP,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,16.5
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,85656.322666307
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,70810.8206896136
Switzerland,CHE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.1396758493691
Switzerland,CHE,Gini index,SI.POV.GINI,..
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.17615520954132
Switzerland,CHE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,91.5094375610352
Switzerland,CHE,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,42.4614953198372
Switzerland,CHE,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,21.9919752137394
Switzerland,CHE,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52837.9039778149
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56140.5523953504
Sweden,SWE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,26.438701067651
Sweden,SWE,Gini index,SI.POV.GINI,28.9
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.99729984998703
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,81.6037750244141
Sweden,SWE,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,18.2331840162967
Sweden,SWE,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,15.0195078398278
Sweden,SWE,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.1
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,40318.4169225055
United Kingdom,GBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,45872.0272893147
United Kingdom,GBR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.5215847219892
United Kingdom,GBR,Gini index,SI.POV.GINI,32.6
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.481457024812698
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,61.3207550048828
United Kingdom,GBR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,48.5693864802615
United Kingdom,GBR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,35.6706999574999
United Kingdom,GBR,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,11.5
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,16125.6094085407
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34169.9222845578
Hungary,HUN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.3259808314315
Hungary,HUN,Gini index,SI.POV.GINI,29.7
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.836977124214172
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,74.0566024780273
Hungary,HUN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,28.5893881577919
Hungary,HUN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,16.4194369767356
Hungary,HUN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,18207.1396408628
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33018.6241671621
Latvia,LVA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.3536965763403
Latvia,LVA,Gini index,SI.POV.GINI,35.7
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.462128847837448
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60.8490562438965
Latvia,LVA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,12.4338222095742
Latvia,LVA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,6.14494889313232
Latvia,LVA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,12.2
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,20363.9244050084
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40176.4600412493
Lithuania,LTU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.502651903865
Lithuania,LTU,Gini index,SI.POV.GINI,36
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.921403408050537
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,78.7735824584961
Lithuania,LTU,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,43.1160720172586
Lithuania,LTU,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,25.3608127175087
Lithuania,LTU,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,10.4
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 10/26/2023,,,,
