Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Hungary,HUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.25031424
Hungary,HUN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1163.24682617
Hungary,HUN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2407.70977956239
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.55796337
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5636.93505859
Iceland,ISL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5099.78379035
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.10143661
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6092.17675781
Ireland,IRL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,6657.55164658677
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.31950188
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3867.40454102
Israel,ISR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3456.98100998538
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.63378334
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3057.04248047
Italy,ITA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4031.99584882745
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.42177582
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,866.16833496
Montenegro,MNE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2255.30684747135
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.1359272
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5846.15478516
Netherlands,NLD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,6612.77875544227
North Macedonia,MKD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.8894825
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,452.96640015
North Macedonia,MKD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1295.00675584798
Portugal,PRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.54930592
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2341.64013672
Portugal,PRT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3605.8556777662
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.73161697
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,672.32678223
Serbia,SRB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1660.56520300409
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.45357895
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2417.20874023
Slovenia,SVN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3767.20597259848
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.23213387
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1393.62426758
Slovak Republic,SVK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2268.13745267922
Switzerland,CHE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.79635048
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,10309.76269531
Switzerland,CHE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,8493.34832971241
Sweden,SWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.37992764
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6027.96728516
Sweden,SWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,6346.61633646126
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.97759342
United Kingdom,GBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4926.63134766
United Kingdom,GBR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,5577.41588737862
Latvia,LVA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.44663048
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1313.35412598
Latvia,LVA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2331.23114608091
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.53844357
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1522.16845703
Lithuania,LTU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2931.82177785256
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.50820732
Greece,GRC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1675.11706543
Greece,GRC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2652.95076095773
Norway,NOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.41755009
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7704.43603516
Norway,NOR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,7168.3569259379
Poland,POL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.49310207
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1025.98486328
Poland,POL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2234.61396119824
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.71374989
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2900.64526367
Spain,ESP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4047.75361097924
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 10/26/2023,,,,
